batch_number,yaml_file,page_kind,page_index,page_name,store_results,page_id,pair_id,pair_role
19,marcussen_batch_19.yaml,trial,22,Trial 022,True,277,277,cross_organ_main
19,marcussen_batch_19.yaml,trial,23,Trial 023,True,1509,1509,cross_organ_main
19,marcussen_batch_19.yaml,trial,24,Trial 024,True,74,74,cross_organ_main
19,marcussen_batch_19.yaml,trial,25,Trial 025,True,1442,1442,cross_organ_main
19,marcussen_batch_19.yaml,trial,26,Trial 026,True,231,231,cross_organ_main
19,marcussen_batch_19.yaml,trial,27,Trial 027,True,2236,2236,cross_organ_main
19,marcussen_batch_19.yaml,trial,28,Trial 028,True,214,214,cross_organ_main
19,marcussen_batch_19.yaml,trial,29,Trial 029,True,537,537,cross_organ_main
19,marcussen_batch_19.yaml,trial,30,Trial 030,True,2263,2263,cross_organ_main
19,marcussen_batch_19.yaml,trial,31,Trial 031,True,821,821,cross_organ_main
19,marcussen_batch_19.yaml,trial,32,Trial 032,True,565,565,cross_organ_main
19,marcussen_batch_19.yaml,trial,33,Trial 033,True,1941,1941,cross_organ_main
19,marcussen_batch_19.yaml,trial,34,Trial 034,True,1760,1760,cross_organ_main
19,marcussen_batch_19.yaml,trial,35,Trial 035,True,254,254,cross_organ_main
19,marcussen_batch_19.yaml,trial,36,Trial 036,True,1985,1985,cross_organ_main
19,marcussen_batch_19.yaml,trial,37,Trial 037,True,1347,1347,cross_organ_main
19,marcussen_batch_19.yaml,trial,38,Trial 038,True,2034,2034,cross_organ_main
19,marcussen_batch_19.yaml,trial,39,Trial 039,True,140,140,cross_organ_main
19,marcussen_batch_19.yaml,trial,40,Trial 040,True,1148,1148,cross_organ_main
19,marcussen_batch_19.yaml,trial,41,Trial 041,True,435,435,cross_organ_main
19,marcussen_batch_19.yaml,trial,42,Trial 042,True,676,676,cross_organ_main
19,marcussen_batch_19.yaml,trial,43,Trial 043,True,2001,2001,cross_organ_main
19,marcussen_batch_19.yaml,trial,44,Trial 044,True,1135,1135,cross_organ_main
19,marcussen_batch_19.yaml,trial,45,Trial 045,True,584,584,cross_organ_main
19,marcussen_batch_19.yaml,trial,46,Trial 046,True,1260,1260,cross_organ_main
19,marcussen_batch_19.yaml,trial,47,Trial 047,True,1094,1094,cross_organ_main
19,marcussen_batch_19.yaml,trial,48,Trial 048,True,974,974,cross_organ_main
19,marcussen_batch_19.yaml,trial,49,Trial 049,True,1497,1497,same_pipe_reference
19,marcussen_batch_19.yaml,trial,50,Trial 050,True,2630,2630,same_organ_anchor
19,marcussen_batch_19.yaml,trial,51,Trial 051,True,343,343,cross_organ_main
19,marcussen_batch_19.yaml,trial,52,Trial 052,True,280,280,cross_organ_main
19,marcussen_batch_19.yaml,trial,53,Trial 053,True,2113,2113,cross_organ_main
19,marcussen_batch_19.yaml,trial,54,Trial 054,True,2281,2281,cross_organ_main
19,marcussen_batch_19.yaml,trial,55,Trial 055,True,743,743,cross_organ_main
19,marcussen_batch_19.yaml,trial,56,Trial 056,True,1182,1182,cross_organ_main
19,marcussen_batch_19.yaml,trial,57,Trial 057,True,266,266,cross_organ_main
19,marcussen_batch_19.yaml,trial,58,Trial 058,True,1278,1278,cross_organ_main
19,marcussen_batch_19.yaml,trial,59,Trial 059,True,6,6,cross_organ_main
19,marcussen_batch_19.yaml,trial,60,Trial 060,True,2012,2012,cross_organ_main
19,marcussen_batch_19.yaml,trial,61,Trial 061,True,1389,1389,cross_organ_main
19,marcussen_batch_19.yaml,trial,62,Trial 062,True,1025,1025,cross_organ_main
19,marcussen_batch_19.yaml,trial,63,Trial 063,True,843,843,cross_organ_main
19,marcussen_batch_19.yaml,trial,64,Trial 064,True,336,336,cross_organ_main
19,marcussen_batch_19.yaml,trial,65,Trial 065,True,1054,1054,cross_organ_main
19,marcussen_batch_19.yaml,trial,66,Trial 066,True,2378,2378,cross_organ_main
19,marcussen_batch_19.yaml,trial,67,Trial 067,True,2155,2155,cross_organ_main
19,marcussen_batch_19.yaml,trial,68,Trial 068,True,1740,1740,cross_organ_main
20,marcussen_batch_20.yaml,example,1,Example 001,False,example_001_pair_285,285,same_pipe_reference
20,marcussen_batch_20.yaml,example,2,Example 002,False,example_002_pair_2479,2479,same_organ_anchor
20,marcussen_batch_20.yaml,trial,1,Trial 001,True,744,744,cross_organ_main
20,marcussen_batch_20.yaml,trial,2,Trial 002,True,2002,2002,cross_organ_main
20,marcussen_batch_20.yaml,trial,3,Trial 003,True,2416,2416,same_organ_anchor
20,marcussen_batch_20.yaml,trial,4,Trial 004,True,198,198,cross_organ_main
20,marcussen_batch_20.yaml,trial,5,Trial 005,True,407,407,cross_organ_main
20,marcussen_batch_20.yaml,trial,6,Trial 006,True,415,415,cross_organ_main
20,marcussen_batch_20.yaml,trial,7,Trial 007,True,2395,2395,cross_organ_main
20,marcussen_batch_20.yaml,trial,8,Trial 008,True,573,573,cross_organ_main
20,marcussen_batch_20.yaml,trial,9,Trial 009,True,1767,1767,cross_organ_main
20,marcussen_batch_20.yaml,trial,10,Trial 010,True,2815,2815,same_organ_anchor
20,marcussen_batch_20.yaml,trial,11,Trial 011,True,178,178,cross_organ_main
20,marcussen_batch_20.yaml,trial,12,Trial 012,True,2293,2293,cross_organ_main
20,marcussen_batch_20.yaml,trial,13,Trial 013,True,1334,1334,cross_organ_main
20,marcussen_batch_20.yaml,trial,14,Trial 014,True,1493,1493,cross_organ_main
20,marcussen_batch_20.yaml,trial,15,Trial 015,True,158,158,cross_organ_main
20,marcussen_batch_20.yaml,trial,16,Trial 016,True,1458,1458,cross_organ_main
20,marcussen_batch_20.yaml,trial,17,Trial 017,True,1891,1891,cross_organ_main
20,marcussen_batch_20.yaml,trial,18,Trial 018,True,1281,1281,cross_organ_main
20,marcussen_batch_20.yaml,trial,19,Trial 019,True,844,844,cross_organ_main
20,marcussen_batch_20.yaml,trial,20,Trial 020,True,1360,1360,cross_organ_main
20,marcussen_batch_20.yaml,trial,21,Trial 021,True,1077,1077,cross_organ_main
20,marcussen_batch_20.yaml,trial,22,Trial 022,True,1348,1348,cross_organ_main
20,marcussen_batch_20.yaml,trial,23,Trial 023,True,2036,2036,cross_organ_main
20,marcussen_batch_20.yaml,trial,24,Trial 024,True,337,337,cross_organ_main
20,marcussen_batch_20.yaml,trial,25,Trial 025,True,1755,1755,cross_organ_main
20,marcussen_batch_20.yaml,trial,26,Trial 026,True,1988,1988,same_pipe_reference
20,marcussen_batch_20.yaml,trial,27,Trial 027,True,549,549,cross_organ_main
20,marcussen_batch_20.yaml,trial,28,Trial 028,True,2164,2164,cross_organ_main
20,marcussen_batch_20.yaml,trial,29,Trial 029,True,613,613,cross_organ_main
20,marcussen_batch_20.yaml,trial,30,Trial 030,True,731,731,cross_organ_main
20,marcussen_batch_20.yaml,trial,31,Trial 031,True,1822,1822,cross_organ_main
20,marcussen_batch_20.yaml,trial,32,Trial 032,True,766,766,cross_organ_main
20,marcussen_batch_20.yaml,trial,33,Trial 033,True,2089,2089,cross_organ_main
20,marcussen_batch_20.yaml,trial,34,Trial 034,True,1496,1496,same_pipe_reference
20,marcussen_batch_20.yaml,trial,35,Trial 035,True,1784,1784,cross_organ_main
20,marcussen_batch_20.yaml,trial,36,Trial 036,True,2097,2097,cross_organ_main
20,marcussen_batch_20.yaml,trial,37,Trial 037,True,1164,1164,cross_organ_main
20,marcussen_batch_20.yaml,trial,38,Trial 038,True,1066,1066,cross_organ_main
20,marcussen_batch_20.yaml,trial,39,Trial 039,True,751,751,cross_organ_main
20,marcussen_batch_20.yaml,trial,40,Trial 040,True,229,229,cross_organ_main
20,marcussen_batch_20.yaml,trial,41,Trial 041,True,1106,1106,cross_organ_main
20,marcussen_batch_20.yaml,trial,42,Trial 042,True,1372,1372,cross_organ_main
20,marcussen_batch_20.yaml,trial,43,Trial 043,True,606,606,cross_organ_main
20,marcussen_batch_20.yaml,trial,44,Trial 044,True,2135,2135,cross_organ_main
20,marcussen_batch_20.yaml,trial,45,Trial 045,True,660,660,cross_organ_main
20,marcussen_batch_20.yaml,trial,46,Trial 046,True,871,871,cross_organ_main
20,marcussen_batch_20.yaml,trial,47,Trial 047,True,50,50,cross_organ_main
20,marcussen_batch_20.yaml,trial,48,Trial 048,True,1688,1688,cross_organ_main
20,marcussen_batch_20.yaml,trial,49,Trial 049,True,643,643,cross_organ_main
20,marcussen_batch_20.yaml,trial,50,Trial 050,True,307,307,cross_organ_main
20,marcussen_batch_20.yaml,trial,51,Trial 051,True,1814,1814,cross_organ_main
20,marcussen_batch_20.yaml,trial,52,Trial 052,True,314,314,cross_organ_main
20,marcussen_batch_20.yaml,trial,53,Trial 053,True,586,586,cross_organ_main
20,marcussen_batch_20.yaml,trial,54,Trial 054,True,2009,2009,cross_organ_main
20,marcussen_batch_20.yaml,trial,55,Trial 055,True,2178,2178,cross_organ_main
20,marcussen_batch_20.yaml,trial,56,Trial 056,True,2227,2227,cross_organ_main
20,marcussen_batch_20.yaml,trial,57,Trial 057,True,1842,1842,cross_organ_main
20,marcussen_batch_20.yaml,trial,58,Trial 058,True,964,964,cross_organ_main
20,marcussen_batch_20.yaml,trial,59,Trial 059,True,103,103,cross_organ_main
20,marcussen_batch_20.yaml,trial,60,Trial 060,True,1408,1408,cross_organ_main
20,marcussen_batch_20.yaml,trial,61,Trial 061,True,121,121,cross_organ_main
20,marcussen_batch_20.yaml,trial,62,Trial 062,True,1749,1749,cross_organ_main
20,marcussen_batch_20.yaml,trial,63,Trial 063,True,1483,1483,cross_organ_main
20,marcussen_batch_20.yaml,trial,64,Trial 064,True,1320,1320,cross_organ_main
20,marcussen_batch_20.yaml,trial,65,Trial 065,True,1831,1831,cross_organ_main
20,marcussen_batch_20.yaml,trial,66,Trial 066,True,772,772,cross_organ_main
20,marcussen_batch_20.yaml,trial,67,Trial 067,True,1237,1237,cross_organ_main
20,marcussen_batch_20.yaml,trial,68,Trial 068,True,1154,1154,cross_organ_main
